"","Intercept","TRAITmean","TRAITdiff","STATEmean","STATEdiff","BPdiff"
"1",0.093123330516778,0.0375822380818874,0.0711079010668828,0.00568945343133184,0.169642894580759,-0.0540984399966113
"2",0.0564435450151884,0.0835247613438977,0.15998384952149,-0.175319627079283,0.058098457858592,0.0297840586666624
"3",0.0699290779035863,0.0934128339036877,-0.059763165996351,-0.0911289104073324,0.11836981577952,-0.0717230553722373
"4",0.134328302701201,0.0811767963240519,-0.0106320052686977,-0.218569247533421,0.210940413760511,-0.121685310317143
"5",0.027601570458631,0.142652531344369,0.100783729808136,-0.0896090305658271,0.0947023490760874,-0.0449508958812681
"6",0.163440251714015,0.124208845800172,-0.0319690892720267,-0.306434939960711,0.163203654289768,-0.138877229867605
"7",0.103810257162043,0.167457714970763,0.052463071677669,-0.115239000442719,0.0987327690423011,0.0245042751218985
"8",0.0844912394128776,0.217459296883447,0.0558632590995016,-0.141097684054637,0.110522301432591,0.0228871916412943
"9",0.068091738974827,0.185780608594429,0.123774847088943,-0.259182606398483,0.0033118159739736,-0.0381030299189613
"10",0.167495414640718,-0.0990322896135294,-0.00105531288075999,-0.0199306917029329,0.167793088718616,-0.0524684664851563
"11",0.0412792735270707,0.166031708111927,0.0473346348299174,-0.13752324714243,0.0639905157455839,-0.115680475811224
"12",0.092396834232094,0.166682991230686,0.0464192802732339,-0.173907216009847,0.100259530665701,-0.100371333933912
"13",0.0488369161232762,0.115611729914222,0.00588033471739433,-0.196791362175917,0.24187956985636,-0.0424234650038582
"14",0.0888916307026455,0.1982805896463,-0.0803040885310069,-0.207156683692881,0.119652401834334,-0.0416998637582359
"15",0.0503247743154251,0.10222452971454,0.131993441047181,-0.221569853367386,0.143395136250816,-0.148946130834105
"16",0.205189542407827,0.149071646380482,-0.0418318608924147,-0.127392262587748,0.174581397599653,-0.026484725133367
"17",0.167511504632226,0.169595258546705,0.00179320139418075,-0.139846986431945,0.18343194863461,-0.0568782886229811
"18",0.131737481377921,0.0290270742743749,-0.00542411095943132,-0.124327399392917,0.142678806834503,-0.115141048839505
"19",0.0787233648960015,0.0171547677637117,0.0839804332145597,-0.00872864254208075,0.0398627328656805,0.0192956854180595
"20",0.14446834266492,0.139297864233275,-0.0086973857632264,-0.126423295255744,0.157039695148954,-0.1048801715479
"21",-0.00606314075429404,0.0558348837588909,0.0120099818454527,-0.155310482317422,0.126407098125304,-0.00681915127274844
"22",0.102514749538151,0.141270635543847,0.0358512733572577,-0.13760017528889,0.113657481576915,-0.113698014022934
"23",0.0744269602169949,0.109399388792078,0.0559134524188959,-0.10716643255884,0.0582965298221791,-0.0971374077903867
"24",0.117284311390895,0.0298546285962339,0.0161012255398586,-0.141481482891572,0.215797477643547,-0.0287582122520195
"25",0.0538028395107893,0.111067283361188,-0.10469916943727,-0.203357711128882,0.260353900596682,-0.0975432534461812
"26",0.164081930529006,0.215766524748834,0.127977453921837,-0.140863888470858,-0.0170026403759999,-0.152020729574846
"27",0.064803616917078,-0.0010297293933685,0.0429165695778674,-0.148492739421259,0.10045303533178,-0.0223057141165897
"28",0.151007970012732,0.00642049416511016,0.0588203553242462,-0.0795820610462452,0.0461457671455173,-0.0290752734974561
"29",0.0716643223005862,0.117320352978254,0.0818585323039314,-0.1394231533428,0.0579228996723374,-0.0816681227980655
"30",0.08229160283812,0.0672589363473833,0.155363825997048,-0.170031215251056,0.00768357732490547,-0.139643237287198
"31",0.143730547179429,0.152173100755599,0.0742855908978055,-0.143874158369033,-0.0265593459588075,-0.0414376227386216
"32",0.11310542236287,0.159623588066665,0.0801159134503774,-0.244547605672651,0.0332331392736304,-0.0935373758747895
"33",0.0916634495154089,-0.00986931107907167,-0.0119241338460091,-0.0423895853938085,0.171083054480607,-0.0968640266663108
"34",0.100108004794968,0.0358463094228874,0.0965418682752241,-0.0569082868739233,0.0675129471563698,0.0154105378633984
"35",0.12048292809343,0.0419886351174223,-0.00400997349043881,-0.201572799927791,0.125671105235876,-0.129294939890092
"36",0.0904358930014139,0.205548072053162,0.0816487541373176,-0.201392141759983,0.148154521178444,-0.0157504325901531
"37",0.0807915887701518,-0.0735714640576725,0.0863231603632769,-0.0152665689851055,0.108428531634328,-0.0957760452585453
"38",0.0874301265875156,-0.0197421589633117,0.124119405587879,5.5245798780154e-05,0.112733397508733,-0.141536533749348
"39",0.152079061661199,0.218581946626788,-0.0416179915710777,-0.259199966607728,0.103989576976351,0.0272423547420057
"40",0.121213415954089,0.077497274405511,0.0683685433475296,-0.141778816395473,0.00418010249472269,-0.143492030800611
"41",0.0919989641411649,0.101956225182318,0.0413075005923331,-0.173661111924677,0.177969146627536,-0.0214837030786543
"42",0.198105995390742,0.0241161179764692,0.000286422583429093,-0.0589560279761265,0.12462244416998,-0.103023198361726
"43",0.0403133008393591,0.136911529761147,0.0645463423927701,-0.208314204977237,0.123595344682727,-0.0214725452674793
"44",0.0541265542214043,0.118215585439481,0.0470884144039541,-0.133741491478383,0.153888355289366,0.00290195690983277
"45",0.159604419415255,0.0639958815403322,-0.0203235293775138,-0.162304545080565,0.0751064935347025,-0.0937488765813563
"46",0.115417790764552,0.151655830760626,-0.0286102458099658,-0.18209937380103,0.170652657273722,-0.0041068029172809
"47",0.11674635749044,0.0614068197112747,-0.0301426545556702,-0.143335890796971,0.173392855736854,-0.0581703242654239
"48",0.0900696779663661,0.130639606774172,0.0271497525136637,-0.118495013792821,0.097337680628913,-0.0595303474187041
"49",0.130640743831454,0.105936458815338,0.0562556235978265,-0.101123316752434,0.0953028106135379,-0.0920794020946909
"50",0.132409775786775,0.0704162463772516,0.0321742452311653,-0.127320932533324,0.112217594068447,-0.0895200023190363
"51",0.121981604866996,0.0659576637910818,0.0407496463961838,-0.122417041119521,0.104538120493016,-0.0852607816264996
"52",0.0725843614282195,0.0666465735181707,0.117754359258673,-0.0691413993902258,0.0493978722000899,-0.009512712418247
"53",0.0739897310131274,-0.0281110762996333,0.0829681472825158,-0.0355790783233478,0.0458527496621534,0.0616042458994156
"54",0.183509270572672,0.265407487443199,0.0344231683753972,-0.197304583110662,0.125875906720009,-0.16543531303458
"55",0.0544377530211379,0.153316594345701,0.066994393338136,-0.337090696408753,0.150285712130597,-0.0599759647111032
"56",0.162613534269398,0.0128097199374434,0.0337481719960413,-0.139213022060005,0.0868346024365075,-0.0999271194810548
"57",0.201588341401521,0.15149036838615,0.095807664097662,-0.135683417235057,0.024340655634442,-0.0681086900288207
"58",0.0673159075391118,0.0628852013161054,0.0432262922920659,-0.177866340417704,0.0907110329105321,-0.113408477026144
"59",0.152806783278294,0.171510673776777,0.000282378426634779,-0.166455506274813,0.140124129706617,-0.033261429508754
"60",0.173768348612778,0.194267445549246,0.0376898258258647,-0.179009887416143,0.174610356571135,0.0562531330426212
"61",-0.0385468212711425,-0.0422036423446147,0.022922081652193,-0.0571219989901079,0.130083598734303,-0.0182527027872198
"62",0.0433936778351974,-0.00109540908926714,0.0842276053836162,0.000455494844269157,-0.0218964122525604,-0.0909342025231812
"63",0.104281849319381,0.189253962207111,0.0567425562920759,-0.30572358401553,0.110018727039736,-0.0185596786036816
"64",0.17119190591023,0.180972086115482,0.016904067561412,-0.152308602912333,0.0901149483644488,-0.043435299953232
"65",0.0809609630256953,0.168654657393746,0.146279974187519,-0.162226399406752,0.143499711380191,-0.109993644785763
"66",0.192748191374546,0.0989134725428374,-0.0647994007633593,-0.230718767415038,0.066930093270951,-0.108353716578713
"67",0.125645981003762,0.152373763050123,-0.0640876738611158,-0.301883656966811,0.106202772404536,-0.0946189652348039
"68",0.0797428648362562,0.18939896505639,0.0895069942974709,-0.159071082061571,0.108927984724212,-0.0667918845476062
"69",0.0889359459837924,0.0747971071137469,0.140597013159234,-0.181567585674957,0.0505970017698365,-0.122579009883021
"70",0.0643312191833063,0.102576163970526,0.126993930654787,-0.174558033286641,0.0609676111274637,-0.113867959521127
"71",0.0849677910162227,0.108670280883693,0.0408828661084802,-0.184015343639642,0.221561880100801,-0.194431555836782
"72",0.162604109042742,0.0375483095700573,-0.0529676671521967,-0.166593408814972,0.157855874939451,-0.18595478418002
"73",0.0189054340343338,0.2715827120745,0.0386618785778234,-0.194006975657393,0.13023031793095,-0.137779346177542
"74",0.199060551759902,0.0361458102427986,0.0558407180461345,-0.101622743927075,0.0759113958964725,-0.054018631951995
"75",-0.00103703703412652,0.11916812465273,0.0192805352501998,-0.146626767839393,0.138605407878234,-0.0827486706161911
"76",0.0389697323817098,0.112640126844277,-0.0292229028194703,-0.276484278194619,0.13975332535488,-0.0723692484572695
"77",0.153609200337046,0.0084042071566521,-0.0267716482666036,-0.0552481189292861,0.126014164475368,-0.0658001033773983
"78",0.108615594888199,0.00931213647366309,0.0104397359800509,-0.0931147661691808,0.0600554167875521,-0.0260362271070694
"79",0.12546547454843,-0.0138341586529608,0.0973743804753713,-0.0559199752684558,0.0947050809593741,-0.026678079724485
"80",0.093577433848385,0.0950448391146578,0.0443202875910325,-0.220469811477071,0.0890137146408002,-0.0786277826331162
"81",0.106789821228453,0.0734952842467548,0.0438747794784666,-0.225545624129301,0.0836544404734666,-0.0612690339787468
"82",0.120851153278988,0.0778398218195221,0.0263890910928965,-0.211392865361732,0.0984480963258892,-0.0595774589570606
"83",0.0859864662349818,0.14360862126514,0.0070800514442358,-0.267372422710913,0.0883752073400077,0.00362148093265018
"84",0.136339635915972,0.112570519977798,0.0417891232982255,-0.0953416474785473,-0.00198902903931615,-0.0532192160206378
"85",0.142605483063557,0.078312869655562,0.0506025540465222,-0.114087768892399,-0.0147610348552197,-0.0455473450244046
"86",0.103458527538572,0.073060543446315,0.0780231562065057,-0.0223146796471143,0.106822311923216,-0.0394126353483973
"87",0.0911807765977217,0.015285607383736,-0.00134005728223471,-0.0531206383825492,0.159026311461668,-0.0667522067193608
"88",0.104239029123237,0.0219433516615595,-0.077251738981643,-0.13400119426493,0.120894937858492,-0.108867742784303
"89",0.0892623774205554,0.0506291370433324,-0.098367948165608,-0.144016536007195,0.146699223225208,-0.144727649979636
"90",0.16479824594279,0.0811524725456192,0.0970145878989402,-0.116867943606822,0.16856563084648,-0.234423497766776
"91",0.249078817538149,0.174405114518022,0.00792565411815963,-0.257374717502903,0.0778190381720124,-0.0270789067805964
"92",0.0847237926979921,0.0671964490663771,0.227942210460692,-0.0388353400235488,0.109086266152342,-0.134548421707814
"93",0.151789388531107,-0.0278986746312047,-0.0576010934275813,-0.0839369482898221,0.0345440149148615,-0.0323773207967639
"94",0.152039732316831,-0.0150007596489784,-0.0032827989212394,-0.102961109877084,0.0979850721985663,-0.0481160955051343
"95",0.0891164832089799,0.0363154899228486,0.0485655017464524,-0.0881318452826412,0.0856910049683467,-0.0696850466925205
"96",0.116886321525246,0.124104928824251,0.10472900476977,-0.143494233005751,0.0461317475901163,-0.0308766907009259
"97",0.121556041774381,0.0235378301252758,-0.0554121196289386,-0.0910898540391505,0.169065088465313,-0.00955010236461098
"98",0.14733164519204,0.00669018167384785,-0.0607140012287168,-0.0992371641199557,0.170097858577868,0.0169034878551396
"99",0.144163969099677,0.0385186265430026,0.0918528110643042,-0.0654848574182588,0.0396542871678258,-0.0945434020447134
"100",0.0571366779191258,0.158184629302642,-0.0256557763278481,-0.152210530390867,0.161138031507145,-0.0509374705985638
"101",0.167780878461923,0.0823570656571633,0.116493575554969,-0.0785097026456843,0.029389407495839,-0.0904077717430903
"102",0.138181855771066,0.318268250870775,0.0379165034007957,-0.384993859197222,0.104438271381848,-0.0678426519208427
"103",0.113925156577033,0.143775766532206,0.086101869957389,-0.163691689916095,0.149439666703397,-0.222464866601894
"104",0.00369479600822871,0.119137153180997,0.115262297492711,-0.14955307044527,0.096741918926984,-0.0831866957743963
"105",0.111438359213479,-0.0559073843887083,-0.0911607585123833,-0.109246739375728,0.0363818459231004,-0.0711296965767186
"106",0.130870558186528,0.249062109941653,0.138610391005393,-0.274582868881389,0.242382695856775,-0.137091442795765
"107",0.118736783187042,0.115935209926343,-0.0239099969872257,-0.188241403899986,0.0658360154676886,-0.0606891043486381
"108",0.111954051412501,-0.0154132861203935,0.0134420791857683,-0.124430598000412,0.10835897809947,-0.0835627382857061
"109",0.112912718454605,0.210712508665993,0.156080572887053,-0.185073013859849,0.0414671870147551,-0.0355610881792829
